celltype	feature_name	int_label	bio_label	label_key	feature_val
HAP-1	(12) internal introns	10	RegPermissive	RegPermissive_10	-0.7474481375666387
HAP-1	(03) H3K36me3	10	RegPermissive	RegPermissive_10	-0.029701968876769232
HAP-1	(13) terminal exon	10	RegPermissive	RegPermissive_10	-1.0239689962617096
HAP-1	(06) H3K4me1	10	RegPermissive	RegPermissive_10	0.013520962712735323
HAP-1	(14) terminal intron	10	RegPermissive	RegPermissive_10	-0.9538404159354263
HAP-1	(07) 5' flanking (1000-10000 bp)	10	RegPermissive	RegPermissive_10	-0.8652683667514287
HAP-1	(05) H3K27ac	10	RegPermissive	RegPermissive_10	-0.0008510295397683049
HAP-1	(15) 3' flanking (1-1000 bp)	10	RegPermissive	RegPermissive_10	-0.9261992116785509
HAP-1	(08) 5' flanking (1-1000 bp)	10	RegPermissive	RegPermissive_10	-0.7588523027929558
HAP-1	(09) initial exon	5	Quiescent	Quiescent_5	-0.5923506739902215
HAP-1	(01) H3K9me3	5	Quiescent	Quiescent_5	-0.24051282239537528
HAP-1	(10) initial intron	5	Quiescent	Quiescent_5	-0.47502560053996656
HAP-1	(02) H3K27me3	5	Quiescent	Quiescent_5	-0.22736409475975988
HAP-1	(11) internal exons	5	Quiescent	Quiescent_5	-0.4031549708789273
HAP-1	(04) H3K4me3	5	Quiescent	Quiescent_5	-0.33142008285900915
HAP-1	(16) 3' flanking (1000-10000 bp)	5	Quiescent	Quiescent_5	-0.5343996084633658
HAP-1	(12) internal introns	5	Quiescent	Quiescent_5	-0.2869461625513544
HAP-1	(03) H3K36me3	5	Quiescent	Quiescent_5	-0.3023386718469749
HAP-1	(13) terminal exon	5	Quiescent	Quiescent_5	-0.6913704118704672
HAP-1	(06) H3K4me1	5	Quiescent	Quiescent_5	-0.3131896655658931
HAP-1	(14) terminal intron	5	Quiescent	Quiescent_5	-0.5738685789263397
HAP-1	(07) 5' flanking (1000-10000 bp)	5	Quiescent	Quiescent_5	-0.5897527643640754
HAP-1	(05) H3K27ac	5	Quiescent	Quiescent_5	-0.29963217831164424
HAP-1	(15) 3' flanking (1-1000 bp)	5	Quiescent	Quiescent_5	-0.5730418885862695
HAP-1	(08) 5' flanking (1-1000 bp)	5	Quiescent	Quiescent_5	-0.5970844280601024
HAP-1	(09) initial exon	3	RegPermissive	RegPermissive_3	0.3011860685965878
HAP-1	(01) H3K9me3	3	RegPermissive	RegPermissive_3	-0.015155792070942701
HAP-1	(10) initial intron	3	RegPermissive	RegPermissive_3	0.16185600493602123
HAP-1	(02) H3K27me3	3	RegPermissive	RegPermissive_3	-0.013396842670339052
HAP-1	(11) internal exons	3	RegPermissive	RegPermissive_3	0.1035256899428702
HAP-1	(04) H3K4me3	3	RegPermissive	RegPermissive_3	-0.06794332882876833
HAP-1	(16) 3' flanking (1000-10000 bp)	3	RegPermissive	RegPermissive_3	0.1965748074362678
HAP-1	(12) internal introns	3	RegPermissive	RegPermissive_3	0.05978904079487011
HAP-1	(03) H3K36me3	3	RegPermissive	RegPermissive_3	-0.011586583516793028
HAP-1	(13) terminal exon	3	RegPermissive	RegPermissive_3	0.0957827811125249
HAP-1	(06) H3K4me1	3	RegPermissive	RegPermissive_3	1.839125823446496
HAP-1	(14) terminal intron	3	RegPermissive	RegPermissive_3	0.07464110973639776
HAP-1	(07) 5' flanking (1000-10000 bp)	3	RegPermissive	RegPermissive_3	0.31138725346003604
HAP-1	(05) H3K27ac	3	RegPermissive	RegPermissive_3	0.7488497677052056
HAP-1	(15) 3' flanking (1-1000 bp)	3	RegPermissive	RegPermissive_3	0.2996661798140128
HAP-1	(08) 5' flanking (1-1000 bp)	3	RegPermissive	RegPermissive_3	0.4793807687501944
HAP-1	(09) initial exon	9	Transcribed	Transcribed_9	-0.34655483289513667
HAP-1	(01) H3K9me3	9	Transcribed	Transcribed_9	-0.08054589089721821
HAP-1	(10) initial intron	9	Transcribed	Transcribed_9	-0.11237161567501398
HAP-1	(02) H3K27me3	9	Transcribed	Transcribed_9	-0.3069736066018461
HAP-1	(11) internal exons	9	Transcribed	Transcribed_9	1.367401087243738
HAP-1	(04) H3K4me3	9	Transcribed	Transcribed_9	-0.2760078262845711
HAP-1	(16) 3' flanking (1000-10000 bp)	9	Transcribed	Transcribed_9	0.6917370286481661
HAP-1	(12) internal introns	9	Transcribed	Transcribed_9	1.63123740897419
HAP-1	(03) H3K36me3	9	Transcribed	Transcribed_9	0.8996755317348012
HAP-1	(13) terminal exon	9	Transcribed	Transcribed_9	0.8969637766898113
HAP-1	(06) H3K4me1	9	Transcribed	Transcribed_9	-0.35793093301163037
HAP-1	(14) terminal intron	9	Transcribed	Transcribed_9	1.1175125370650363
HAP-1	(07) 5' flanking (1000-10000 bp)	9	Transcribed	Transcribed_9	0.3052783315564717
HAP-1	(05) H3K27ac	9	Transcribed	Transcribed_9	-0.07138439841828902
HAP-1	(15) 3' flanking (1-1000 bp)	9	Transcribed	Transcribed_9	1.0482609482612637
HAP-1	(08) 5' flanking (1-1000 bp)	9	Transcribed	Transcribed_9	-0.47457011319054093
HAP-1	(09) initial exon	11	RegPermissive	RegPermissive_11	1.7127628895745701
HAP-1	(01) H3K9me3	11	RegPermissive	RegPermissive_11	-0.7549869101703753
HAP-1	(10) initial intron	11	RegPermissive	RegPermissive_11	0.6327259533206717
HAP-1	(02) H3K27me3	11	RegPermissive	RegPermissive_11	-0.6596039230475886
HAP-1	(11) internal exons	11	RegPermissive	RegPermissive_11	-0.12365772569057384
HAP-1	(04) H3K4me3	11	RegPermissive	RegPermissive_11	0.23644163595088988
HAP-1	(16) 3' flanking (1000-10000 bp)	11	RegPermissive	RegPermissive_11	0.47041404707906426
HAP-1	(12) internal introns	11	RegPermissive	RegPermissive_11	-0.18536545992705547
HAP-1	(03) H3K36me3	11	RegPermissive	RegPermissive_11	-0.5220045893500441
HAP-1	(13) terminal exon	11	RegPermissive	RegPermissive_11	0.6511920266664397
HAP-1	(06) H3K4me1	11	RegPermissive	RegPermissive_11	1.2069718301040213
HAP-1	(14) terminal intron	11	RegPermissive	RegPermissive_11	-0.03681016753165205
HAP-1	(07) 5' flanking (1000-10000 bp)	11	RegPermissive	RegPermissive_11	0.41186415188248615
HAP-1	(05) H3K27ac	11	RegPermissive	RegPermissive_11	1.1247096853156189
HAP-1	(15) 3' flanking (1-1000 bp)	11	RegPermissive	RegPermissive_11	0.6894178506359844
HAP-1	(08) 5' flanking (1-1000 bp)	11	RegPermissive	RegPermissive_11	1.687774759601234
HAP-1	(09) initial exon	2	FacultativeHet	FacultativeHet_2	-0.3098511664266923
HAP-1	(01) H3K9me3	2	FacultativeHet	FacultativeHet_2	-0.07319905289439738
HAP-1	(10) initial intron	2	FacultativeHet	FacultativeHet_2	-0.3200529469744139
HAP-1	(02) H3K27me3	2	FacultativeHet	FacultativeHet_2	0.8910630702884154
HAP-1	(11) internal exons	2	FacultativeHet	FacultativeHet_2	-0.19715679549620493
HAP-1	(04) H3K4me3	2	FacultativeHet	FacultativeHet_2	-0.3316643058915196
HAP-1	(16) 3' flanking (1000-10000 bp)	2	FacultativeHet	FacultativeHet_2	-0.38490444587484846
HAP-1	(12) internal introns	2	FacultativeHet	FacultativeHet_2	-0.2103244925208532
HAP-1	(03) H3K36me3	2	FacultativeHet	FacultativeHet_2	-0.49130141247332637
HAP-1	(13) terminal exon	2	FacultativeHet	FacultativeHet_2	-0.3447883474960537
HAP-1	(06) H3K4me1	2	FacultativeHet	FacultativeHet_2	-0.5865974234295354
HAP-1	(14) terminal intron	2	FacultativeHet	FacultativeHet_2	-0.254945245679551
HAP-1	(07) 5' flanking (1000-10000 bp)	2	FacultativeHet	FacultativeHet_2	-0.3347028441579168
HAP-1	(05) H3K27ac	2	FacultativeHet	FacultativeHet_2	-0.5729877806699586
HAP-1	(15) 3' flanking (1-1000 bp)	2	FacultativeHet	FacultativeHet_2	-0.46746240958256746
HAP-1	(08) 5' flanking (1-1000 bp)	2	FacultativeHet	FacultativeHet_2	-0.44216276631949053
HAP-1	(09) initial exon	7	Quiescent	Quiescent_7	-0.3662263129051352
HAP-1	(01) H3K9me3	7	Quiescent	Quiescent_7	0.6309160720943595
HAP-1	(10) initial intron	7	Quiescent	Quiescent_7	-0.6118748679734903
HAP-1	(02) H3K27me3	7	Quiescent	Quiescent_7	-0.46055892996215547
HAP-1	(11) internal exons	7	Quiescent	Quiescent_7	-0.8472860945620339
HAP-1	(04) H3K4me3	7	Quiescent	Quiescent_7	-0.3690370010508142
HAP-1	(16) 3' flanking (1000-10000 bp)	7	Quiescent	Quiescent_7	-0.6773940142851611
HAP-1	(12) internal introns	7	Quiescent	Quiescent_7	-0.8468443726422946
HAP-1	(03) H3K36me3	7	Quiescent	Quiescent_7	-0.5554774275632022
HAP-1	(13) terminal exon	7	Quiescent	Quiescent_7	-0.5277032423550511
HAP-1	(06) H3K4me1	7	Quiescent	Quiescent_7	-0.7683667568921021
HAP-1	(14) terminal intron	7	Quiescent	Quiescent_7	-0.6457095368250739
HAP-1	(07) 5' flanking (1000-10000 bp)	7	Quiescent	Quiescent_7	-0.8007773433925455
HAP-1	(05) H3K27ac	7	Quiescent	Quiescent_7	-0.7564694007975536
HAP-1	(15) 3' flanking (1-1000 bp)	7	Quiescent	Quiescent_7	-0.7796923661152496
HAP-1	(08) 5' flanking (1-1000 bp)	7	Quiescent	Quiescent_7	-0.5534491966286339
HAP-1	(09) initial exon	14	Transcribed	Transcribed_14	-0.12910592320587327
HAP-1	(01) H3K9me3	14	Transcribed	Transcribed_14	0.3087016505915593
HAP-1	(10) initial intron	14	Transcribed	Transcribed_14	-0.2046507309891828
HAP-1	(02) H3K27me3	14	Transcribed	Transcribed_14	0.004864482593442777
HAP-1	(11) internal exons	14	Transcribed	Transcribed_14	2.5375962325429122
HAP-1	(04) H3K4me3	14	Transcribed	Transcribed_14	-0.1766444814832118
HAP-1	(16) 3' flanking (1000-10000 bp)	14	Transcribed	Transcribed_14	1.5806772201945547
HAP-1	(12) internal introns	14	Transcribed	Transcribed_14	2.6706591948739313
HAP-1	(03) H3K36me3	14	Transcribed	Transcribed_14	2.5613554706941475
HAP-1	(13) terminal exon	14	Transcribed	Transcribed_14	2.0866077323804997
HAP-1	(06) H3K4me1	14	Transcribed	Transcribed_14	-0.06466027435209211
HAP-1	(14) terminal intron	14	Transcribed	Transcribed_14	2.3443911901620957
HAP-1	(07) 5' flanking (1000-10000 bp)	14	Transcribed	Transcribed_14	1.4209402928927537
HAP-1	(05) H3K27ac	14	Transcribed	Transcribed_14	0.29277169706365785
HAP-1	(15) 3' flanking (1-1000 bp)	14	Transcribed	Transcribed_14	1.9584113035822572
HAP-1	(08) 5' flanking (1-1000 bp)	14	Transcribed	Transcribed_14	-0.2226073102967533
HAP-1	(09) initial exon	13	RegPermissive	RegPermissive_13	2.884976517219977
HAP-1	(01) H3K9me3	13	RegPermissive	RegPermissive_13	-0.09527241949288995
HAP-1	(10) initial intron	13	RegPermissive	RegPermissive_13	3.2442338926017795
HAP-1	(02) H3K27me3	13	RegPermissive	RegPermissive_13	-0.13108565146450318
HAP-1	(11) internal exons	13	RegPermissive	RegPermissive_13	1.3177955114989175
HAP-1	(04) H3K4me3	13	RegPermissive	RegPermissive_13	3.5165973879274364
HAP-1	(16) 3' flanking (1000-10000 bp)	13	RegPermissive	RegPermissive_13	2.39767430835693
HAP-1	(12) internal introns	13	RegPermissive	RegPermissive_13	0.6696253053278167
HAP-1	(03) H3K36me3	13	RegPermissive	RegPermissive_13	0.5326212803775512
HAP-1	(13) terminal exon	13	RegPermissive	RegPermissive_13	1.9902559402076638
HAP-1	(06) H3K4me1	13	RegPermissive	RegPermissive_13	0.4523859574763424
HAP-1	(14) terminal intron	13	RegPermissive	RegPermissive_13	1.7920063191763034
HAP-1	(07) 5' flanking (1000-10000 bp)	13	RegPermissive	RegPermissive_13	2.392964443246705
HAP-1	(05) H3K27ac	13	RegPermissive	RegPermissive_13	2.273341439012627
HAP-1	(15) 3' flanking (1-1000 bp)	13	RegPermissive	RegPermissive_13	1.862039972170042
HAP-1	(08) 5' flanking (1-1000 bp)	13	RegPermissive	RegPermissive_13	2.8074073293987887
HAP-1	(09) initial exon	6	Quiescent	Quiescent_6	-0.6200672153721124
HAP-1	(01) H3K9me3	6	Quiescent	Quiescent_6	-2.8325781300630157
HAP-1	(10) initial intron	6	Quiescent	Quiescent_6	-0.811322261797761
HAP-1	(02) H3K27me3	6	Quiescent	Quiescent_6	-2.3176366904344383
HAP-1	(11) internal exons	6	Quiescent	Quiescent_6	-0.8739819663363065
HAP-1	(04) H3K4me3	6	Quiescent	Quiescent_6	-0.8294208238046392
HAP-1	(16) 3' flanking (1000-10000 bp)	6	Quiescent	Quiescent_6	-1.6287241306968239
HAP-1	(12) internal introns	6	Quiescent	Quiescent_6	-0.8931306692633537
HAP-1	(03) H3K36me3	6	Quiescent	Quiescent_6	-2.00738663275552
HAP-1	(13) terminal exon	6	Quiescent	Quiescent_6	-1.1560733583729637
HAP-1	(06) H3K4me1	6	Quiescent	Quiescent_6	-1.9779281473781711
HAP-1	(14) terminal intron	6	Quiescent	Quiescent_6	-0.9188102073100378
HAP-1	(07) 5' flanking (1000-10000 bp)	6	Quiescent	Quiescent_6	-1.7478524772694228
HAP-1	(05) H3K27ac	6	Quiescent	Quiescent_6	-2.090541712075869
HAP-1	(15) 3' flanking (1-1000 bp)	6	Quiescent	Quiescent_6	-1.375931908099007
HAP-1	(08) 5' flanking (1-1000 bp)	6	Quiescent	Quiescent_6	-0.7776563919520195
HAP-1	(09) initial exon	0	RegPermissive	RegPermissive_0	-0.6830044567042568
HAP-1	(01) H3K9me3	0	RegPermissive	RegPermissive_0	1.5195783742616984
HAP-1	(10) initial intron	0	RegPermissive	RegPermissive_0	-0.8466450719718778
HAP-1	(02) H3K27me3	0	RegPermissive	RegPermissive_0	0.11819696144868477
HAP-1	(11) internal exons	0	RegPermissive	RegPermissive_0	-1.2091448002554703
HAP-1	(04) H3K4me3	0	RegPermissive	RegPermissive_0	-0.24088671434984035
HAP-1	(16) 3' flanking (1000-10000 bp)	0	RegPermissive	RegPermissive_0	-0.7649101944909276
HAP-1	(12) internal introns	0	RegPermissive	RegPermissive_0	-1.1778569557058178
HAP-1	(03) H3K36me3	0	RegPermissive	RegPermissive_0	0.008608291425884875
HAP-1	(13) terminal exon	0	RegPermissive	RegPermissive_0	-0.8915376428935319
HAP-1	(06) H3K4me1	0	RegPermissive	RegPermissive_0	-0.2793780215678918
HAP-1	(14) terminal intron	0	RegPermissive	RegPermissive_0	-1.0488631558968364
HAP-1	(07) 5' flanking (1000-10000 bp)	0	RegPermissive	RegPermissive_0	-0.867935298797294
HAP-1	(05) H3K27ac	0	RegPermissive	RegPermissive_0	-0.29080153033756095
HAP-1	(15) 3' flanking (1-1000 bp)	0	RegPermissive	RegPermissive_0	-0.970734841179363
HAP-1	(08) 5' flanking (1-1000 bp)	0	RegPermissive	RegPermissive_0	-0.7176522195205363
DND-41	(09) initial exon	4	RegPermissive	RegPermissive_4	-0.01869654078333171
DND-41	(01) H3K9me3	4	RegPermissive	RegPermissive_4	-0.13627091250524204
DND-41	(10) initial intron	4	RegPermissive	RegPermissive_4	0.48462093089626473
DND-41	(02) H3K27me3	4	RegPermissive	RegPermissive_4	-0.3430158426207532
DND-41	(11) internal exons	4	RegPermissive	RegPermissive_4	-0.47898974491227486
DND-41	(04) H3K4me3	4	RegPermissive	RegPermissive_4	-0.2629791478589811
DND-41	(16) 3' flanking (1000-10000 bp)	4	RegPermissive	RegPermissive_4	0.13570074089883757
DND-41	(12) internal introns	4	RegPermissive	RegPermissive_4	-0.4861808598585977
DND-41	(03) H3K36me3	4	RegPermissive	RegPermissive_4	-0.22021841661100822
DND-41	(13) terminal exon	4	RegPermissive	RegPermissive_4	-0.23088888718416312
DND-41	(06) H3K4me1	4	RegPermissive	RegPermissive_4	0.699584284610093
DND-41	(14) terminal intron	4	RegPermissive	RegPermissive_4	-0.15983408958729367
DND-41	(07) 5' flanking (1000-10000 bp)	4	RegPermissive	RegPermissive_4	0.5967894022267409
DND-41	(05) H3K27ac	4	RegPermissive	RegPermissive_4	0.18860966363990822
DND-41	(15) 3' flanking (1-1000 bp)	4	RegPermissive	RegPermissive_4	-0.09554953617145857
DND-41	(08) 5' flanking (1-1000 bp)	4	RegPermissive	RegPermissive_4	0.17157184392176164
DND-41	(09) initial exon	8	FacultativeHet	FacultativeHet_8	0.1756422391945605
DND-41	(01) H3K9me3	8	FacultativeHet	FacultativeHet_8	-0.25445955366416784
DND-41	(10) initial intron	8	FacultativeHet	FacultativeHet_8	-0.003686894834895733
DND-41	(02) H3K27me3	8	FacultativeHet	FacultativeHet_8	0.707318126835229
DND-41	(11) internal exons	8	FacultativeHet	FacultativeHet_8	0.3749872185954815
DND-41	(04) H3K4me3	8	FacultativeHet	FacultativeHet_8	-0.33824693893227786
DND-41	(16) 3' flanking (1000-10000 bp)	8	FacultativeHet	FacultativeHet_8	0.46766053514339556
DND-41	(12) internal introns	8	FacultativeHet	FacultativeHet_8	0.36512083577710663
DND-41	(03) H3K36me3	8	FacultativeHet	FacultativeHet_8	-0.5692890221421115
DND-41	(13) terminal exon	8	FacultativeHet	FacultativeHet_8	0.2647842851602903
DND-41	(06) H3K4me1	8	FacultativeHet	FacultativeHet_8	-0.3623974955184144
DND-41	(14) terminal intron	8	FacultativeHet	FacultativeHet_8	0.2641077545021132
DND-41	(07) 5' flanking (1000-10000 bp)	8	FacultativeHet	FacultativeHet_8	0.33246644561843797
DND-41	(05) H3K27ac	8	FacultativeHet	FacultativeHet_8	-0.4193717772269329
DND-41	(15) 3' flanking (1-1000 bp)	8	FacultativeHet	FacultativeHet_8	0.20017762228082686
DND-41	(08) 5' flanking (1-1000 bp)	8	FacultativeHet	FacultativeHet_8	0.13460952979715346
DND-41	(09) initial exon	1	Quiescent	Quiescent_1	-0.5018233397245254
DND-41	(01) H3K9me3	1	Quiescent	Quiescent_1	-0.1943738017162776
DND-41	(10) initial intron	1	Quiescent	Quiescent_1	-0.5123981476129748
DND-41	(02) H3K27me3	1	Quiescent	Quiescent_1	-0.6162276687228103
DND-41	(11) internal exons	1	Quiescent	Quiescent_1	-0.8357596211802528
DND-41	(04) H3K4me3	1	Quiescent	Quiescent_1	-0.5503180006075594
DND-41	(16) 3' flanking (1000-10000 bp)	1	Quiescent	Quiescent_1	-0.4344288956022915
DND-41	(12) internal introns	1	Quiescent	Quiescent_1	-0.6044917995769014
DND-41	(03) H3K36me3	1	Quiescent	Quiescent_1	-0.7015209118886006
DND-41	(13) terminal exon	1	Quiescent	Quiescent_1	-0.8712169961323525
DND-41	(06) H3K4me1	1	Quiescent	Quiescent_1	-0.6951032700179315
DND-41	(14) terminal intron	1	Quiescent	Quiescent_1	-0.6822865355502612
DND-41	(07) 5' flanking (1000-10000 bp)	1	Quiescent	Quiescent_1	-0.45257638179999177
DND-41	(05) H3K27ac	1	Quiescent	Quiescent_1	-0.7016814669174103
DND-41	(15) 3' flanking (1-1000 bp)	1	Quiescent	Quiescent_1	-0.6369329163563683
DND-41	(08) 5' flanking (1-1000 bp)	1	Quiescent	Quiescent_1	-0.48936454929862105
DND-41	(09) initial exon	12	FacultativeHet	FacultativeHet_12	-0.07037096546008402
DND-41	(01) H3K9me3	12	FacultativeHet	FacultativeHet_12	-0.05837514315218909
DND-41	(10) initial intron	12	FacultativeHet	FacultativeHet_12	-0.04695959766509329
DND-41	(02) H3K27me3	12	FacultativeHet	FacultativeHet_12	2.5790993501064197
DND-41	(11) internal exons	12	FacultativeHet	FacultativeHet_12	0.009620729150541171
DND-41	(04) H3K4me3	12	FacultativeHet	FacultativeHet_12	-0.1680097251845925
DND-41	(16) 3' flanking (1000-10000 bp)	12	FacultativeHet	FacultativeHet_12	-0.1829560826622416
DND-41	(12) internal introns	12	FacultativeHet	FacultativeHet_12	-0.0603351618194081
DND-41	(03) H3K36me3	12	FacultativeHet	FacultativeHet_12	-0.609064946895773
DND-41	(13) terminal exon	12	FacultativeHet	FacultativeHet_12	-0.06700630481455756
DND-41	(06) H3K4me1	12	FacultativeHet	FacultativeHet_12	-0.5297901674362157
DND-41	(14) terminal intron	12	FacultativeHet	FacultativeHet_12	-0.10674236306981974
DND-41	(07) 5' flanking (1000-10000 bp)	12	FacultativeHet	FacultativeHet_12	0.04317486736352727
DND-41	(05) H3K27ac	12	FacultativeHet	FacultativeHet_12	-0.45288508694091106
DND-41	(15) 3' flanking (1-1000 bp)	12	FacultativeHet	FacultativeHet_12	-0.2142728521458743
DND-41	(08) 5' flanking (1-1000 bp)	12	FacultativeHet	FacultativeHet_12	-0.1453172632710979
DND-41	(09) initial exon	10	FacultativeHet	FacultativeHet_10	-0.7457245369913271
DND-41	(01) H3K9me3	10	FacultativeHet	FacultativeHet_10	0.686868264945583
DND-41	(10) initial intron	10	FacultativeHet	FacultativeHet_10	-0.8211920174541457
DND-41	(02) H3K27me3	10	FacultativeHet	FacultativeHet_10	1.341328813900144
DND-41	(11) internal exons	10	FacultativeHet	FacultativeHet_10	-0.6931668411160962
DND-41	(04) H3K4me3	10	FacultativeHet	FacultativeHet_10	0.2068529031273507
DND-41	(16) 3' flanking (1000-10000 bp)	10	FacultativeHet	FacultativeHet_10	-1.048465918267619
